"date","country","confirmed","death","recovered","active"
2020-03-16,"Andorra",2,0,1,1
2020-03-16,"Antigua and Barbuda",1,0,0,1
2020-03-16,"Argentina",56,2,1,53
2020-03-16,"Armenia",52,0,0,52
2020-03-16,"Aruba",2,0,0,2
2020-03-16,"Australia",377,3,23,351
2020-03-16,"Austria",1018,3,6,1009
2020-03-16,"Azerbaijan",15,1,6,8
2020-03-16,"Bahamas",1,0,0,1
2020-03-16,"Bahrain",214,1,77,136
2020-03-16,"Bangladesh",8,0,2,6
2020-03-16,"Belarus",36,0,3,33
2020-03-16,"Belgium",1058,5,1,1052
2020-03-16,"Benin",1,0,0,1
2020-03-16,"Bhutan",1,0,0,1
2020-03-16,"Bolivia",11,0,0,11
2020-03-16,"Bosnia and Herzegovina",25,0,0,25
2020-03-16,"Brazil",200,0,1,199
2020-03-16,"Brunei",54,0,0,54
2020-03-16,"Bulgaria",52,2,0,50
2020-03-16,"Burkina Faso",15,0,0,15
2020-03-16,"Cambodia",7,0,1,6
2020-03-16,"Cameroon",4,0,0,4
2020-03-16,"Canada",415,4,9,402
2020-03-16,"Central African Republic",1,0,0,1
2020-03-16,"Chile",155,0,0,155
2020-03-16,"China",81033,3217,67910,9906
2020-03-16,"Colombia",54,0,0,54
2020-03-16,"Congo (Brazzaville)",2,0,0,2
2020-03-16,"Congo (Kinshasa)",2,0,0,2
2020-03-16,"Costa Rica",35,0,0,35
2020-03-16,"Croatia",57,0,2,55
2020-03-16,"Cuba",4,0,0,4
2020-03-16,"Cyprus",33,0,0,33
2020-03-16,"Czech Republic",298,0,3,295
2020-03-16,"Denmark",932,3,1,928
2020-03-16,"Dominican Republic",11,0,0,11
2020-03-16,"Ecuador",37,2,0,35
2020-03-16,"Egypt",150,2,27,121
2020-03-16,"Equatorial Guinea",1,0,0,1
2020-03-16,"Estonia",205,0,1,204
2020-03-16,"Eswatini",1,0,0,1
2020-03-16,"Ethiopia",5,0,0,5
2020-03-16,"Finland",277,0,10,267
2020-03-16,"France",6650,148,12,6490
2020-03-16,"French Guiana",11,0,0,11
2020-03-16,"Gabon",1,0,0,1
2020-03-16,"Georgia",33,0,1,32
2020-03-16,"Germany",7272,17,67,7188
2020-03-16,"Ghana",6,0,0,6
2020-03-16,"Greece",331,4,8,319
2020-03-16,"Greenland",1,0,0,1
2020-03-16,"Guadeloupe",6,0,0,6
2020-03-16,"Guam",3,0,0,3
2020-03-16,"Guatemala",2,1,0,1
2020-03-16,"Guernsey",1,0,0,1
2020-03-16,"Guinea",1,0,0,1
2020-03-16,"Guyana",4,1,0,3
2020-03-16,"Holy See",1,0,0,1
2020-03-16,"Honduras",6,0,0,6
2020-03-16,"Hungary",39,1,1,37
2020-03-16,"Iceland",180,0,0,180
2020-03-16,"India",119,2,13,104
2020-03-16,"Indonesia",134,5,8,121
2020-03-16,"Iran",14991,853,4590,9548
2020-03-16,"Iraq",124,10,26,88
2020-03-16,"Ireland",169,2,0,167
2020-03-16,"Israel",255,0,4,251
2020-03-16,"Italy",27980,2158,2749,23073
2020-03-16,"Ivory Coast",1,0,0,1
2020-03-16,"Jamaica",10,0,2,8
2020-03-16,"Japan",825,27,144,654
2020-03-16,"Jersey",2,0,0,2
2020-03-16,"Jordan",17,0,1,16
2020-03-16,"Kazakhstan",10,0,0,10
2020-03-16,"Kenya",3,0,0,3
2020-03-16,"Kosovo",2,0,0,2
2020-03-16,"Kuwait",123,0,9,114
2020-03-16,"Latvia",34,0,1,33
2020-03-16,"Lebanon",99,3,1,95
2020-03-16,"Liberia",1,0,0,1
2020-03-16,"Liechtenstein",4,0,0,4
2020-03-16,"Lithuania",17,0,1,16
2020-03-16,"Luxembourg",77,1,0,76
2020-03-16,"Malaysia",566,0,42,524
2020-03-16,"Maldives",13,0,0,13
2020-03-16,"Malta",30,0,2,28
2020-03-16,"Martinique",15,1,0,14
2020-03-16,"Mauritania",1,0,0,1
2020-03-16,"Mayotte",1,0,0,1
2020-03-16,"Mexico",53,0,4,49
2020-03-16,"Moldova",23,0,0,23
2020-03-16,"Monaco",7,0,0,7
2020-03-16,"Mongolia",1,0,0,1
2020-03-16,"Morocco",29,1,1,27
2020-03-16,"Namibia",2,0,0,2
2020-03-16,"Nepal",1,0,1,0
2020-03-16,"Netherlands",1414,24,2,1388
2020-03-16,"New Zealand",8,0,0,8
2020-03-16,"Nigeria",2,0,0,2
2020-03-16,"North Macedonia",18,0,1,17
2020-03-16,"Norway",1333,3,1,1329
2020-03-16,"Oman",22,0,9,13
2020-03-16,"Pakistan",136,0,2,134
2020-03-16,"Palestine",0,0,0,0
2020-03-16,"Panama",55,1,0,54
2020-03-16,"Paraguay",8,0,0,8
2020-03-16,"Peru",86,0,0,86
2020-03-16,"Philippines",142,12,2,128
2020-03-16,"Poland",177,4,13,160
2020-03-16,"Portugal",331,0,3,328
2020-03-16,"Puerto Rico",3,0,0,3
2020-03-16,"Qatar",439,0,4,435
2020-03-16,"Reunion",9,0,0,9
2020-03-16,"Romania",158,0,9,149
2020-03-16,"Russia",90,0,8,82
2020-03-16,"Rwanda",5,0,0,5
2020-03-16,"Saint Lucia",2,0,0,2
2020-03-16,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-16,"San Marino",109,7,4,98
2020-03-16,"Saudi Arabia",118,0,2,116
2020-03-16,"Senegal",24,0,2,22
2020-03-16,"Serbia",55,0,1,54
2020-03-16,"Seychelles",3,0,0,3
2020-03-16,"Singapore",243,0,109,134
2020-03-16,"Slovakia",63,0,0,63
2020-03-16,"Slovenia",253,1,0,252
2020-03-16,"Somalia",1,0,0,1
2020-03-16,"South Africa",62,0,0,62
2020-03-16,"South Korea",8236,75,1137,7024
2020-03-16,"Spain",9942,342,530,9070
2020-03-16,"Sri Lanka",28,0,1,27
2020-03-16,"Sudan",1,1,0,0
2020-03-16,"Suriname",1,0,0,1
2020-03-16,"Sweden",1103,6,1,1096
2020-03-16,"Switzerland",2200,14,4,2182
2020-03-16,"Taiwan",67,1,20,46
2020-03-16,"Tanzania",1,0,0,1
2020-03-16,"Thailand",147,1,35,111
2020-03-16,"Togo",1,0,0,1
2020-03-16,"Trinidad and Tobago",4,0,0,4
2020-03-16,"Tunisia",20,0,0,20
2020-03-16,"Turkey",18,0,0,18
2020-03-16,"UK",1551,56,21,1474
2020-03-16,"Ukraine",7,1,0,6
2020-03-16,"United Arab Emirates",98,0,23,75
2020-03-16,"Uruguay",8,0,0,8
2020-03-16,"US",4632,85,17,4530
2020-03-16,"Uzbekistan",6,0,0,6
2020-03-16,"Venezuela",17,0,0,17
2020-03-16,"Vietnam",61,0,16,45
2020-03-17,"Afghanistan",22,0,1,21
2020-03-17,"Albania",55,1,0,54
2020-03-17,"Algeria",60,4,12,44
2020-03-17,"Andorra",39,0,1,38
2020-03-17,"Antigua and Barbuda",1,0,0,1
2020-03-17,"Argentina",68,2,3,63
2020-03-17,"Armenia",78,0,1,77
2020-03-17,"Aruba",3,0,0,3
2020-03-17,"Australia",452,5,23,424
2020-03-17,"Austria",1332,3,1,1328
2020-03-17,"Azerbaijan",28,1,6,21
2020-03-17,"Bahamas",1,0,0,1
2020-03-17,"Bahrain",228,1,81,146
2020-03-17,"Bangladesh",10,0,3,7
2020-03-17,"Barbados",2,0,0,2
2020-03-17,"Belarus",36,0,3,33
2020-03-17,"Belgium",1243,10,1,1232
2020-03-17,"Benin",1,0,0,1
2020-03-17,"Bhutan",1,0,0,1
2020-03-17,"Bolivia",11,0,0,11
2020-03-17,"Bosnia and Herzegovina",26,0,2,24
2020-03-17,"Brazil",321,1,2,318
2020-03-17,"Brunei",56,0,0,56
2020-03-17,"Bulgaria",67,2,0,65
2020-03-17,"Burkina Faso",15,0,0,15
2020-03-17,"Cambodia",33,0,1,32
2020-03-17,"Cameroon",10,0,0,10
2020-03-17,"Canada",478,5,9,464
2020-03-17,"Central African Republic",1,0,0,1
2020-03-17,"Chile",201,0,0,201
2020-03-17,"China",81058,3230,68798,9030
2020-03-17,"Colombia",65,0,1,64
2020-03-17,"Congo (Brazzaville)",1,0,0,1
2020-03-17,"Congo (Kinshasa)",3,0,0,3
2020-03-17,"Costa Rica",41,0,0,41
2020-03-17,"Croatia",65,0,4,61
2020-03-17,"Cuba",5,0,0,5
2020-03-17,"Cyprus",46,0,0,46
2020-03-17,"Czech Republic",396,0,3,393
2020-03-17,"Denmark",1024,4,1,1019
2020-03-17,"Dominican Republic",21,1,0,20
2020-03-17,"Ecuador",58,2,0,56
2020-03-17,"Egypt",196,4,32,160
2020-03-17,"Equatorial Guinea",1,0,0,1
2020-03-17,"Estonia",225,0,1,224
2020-03-17,"Eswatini",1,0,0,1
2020-03-17,"Ethiopia",5,0,0,5
2020-03-17,"Finland",321,0,10,311
2020-03-17,"France",7683,148,12,7523
2020-03-17,"French Guiana",11,0,0,11
2020-03-17,"Gabon",1,0,0,1
2020-03-17,"Gambia",1,0,0,1
2020-03-17,"Georgia",34,0,1,33
2020-03-17,"Germany",9257,24,67,9166
2020-03-17,"Ghana",7,0,0,7
2020-03-17,"Greece",387,5,8,374
2020-03-17,"Greenland",1,0,0,1
2020-03-17,"Guadeloupe",18,0,0,18
2020-03-17,"Guam",3,0,0,3
2020-03-17,"Guatemala",6,1,0,5
2020-03-17,"Guernsey",0,0,0,0
2020-03-17,"Guinea",1,0,0,1
2020-03-17,"Guyana",7,1,0,6
2020-03-17,"Holy See",1,0,0,1
2020-03-17,"Honduras",8,0,0,8
2020-03-17,"Hungary",50,1,2,47
2020-03-17,"Iceland",220,1,0,219
2020-03-17,"India",142,3,14,125
2020-03-17,"Indonesia",172,5,8,159
2020-03-17,"Iran",16169,988,5389,9792
2020-03-17,"Iraq",154,11,32,111
2020-03-17,"Ireland",223,2,5,216
2020-03-17,"Israel",337,0,11,326
2020-03-17,"Italy",31506,2503,2941,26062
2020-03-17,"Ivory Coast",5,0,1,4
2020-03-17,"Jamaica",12,0,2,10
2020-03-17,"Japan",878,29,144,705
2020-03-17,"Jersey",0,0,0,0
2020-03-17,"Jordan",34,0,1,33
2020-03-17,"Kazakhstan",33,0,0,33
2020-03-17,"Kenya",3,0,0,3
2020-03-17,"Kosovo",2,0,0,2
2020-03-17,"Kuwait",130,0,9,121
2020-03-17,"Latvia",49,0,1,48
2020-03-17,"Lebanon",120,3,3,114
2020-03-17,"Liberia",1,0,0,1
2020-03-17,"Liechtenstein",7,0,0,7
2020-03-17,"Lithuania",25,0,1,24
2020-03-17,"Luxembourg",140,1,0,139
2020-03-17,"Malaysia",673,2,49,622
2020-03-17,"Maldives",13,0,0,13
2020-03-17,"Malta",38,0,2,36
2020-03-17,"Martinique",16,1,0,15
2020-03-17,"Mauritania",1,0,0,1
2020-03-17,"Mayotte",1,0,0,1
2020-03-17,"Mexico",82,0,4,78
2020-03-17,"Moldova",30,0,1,29
2020-03-17,"Monaco",7,0,0,7
2020-03-17,"Mongolia",5,0,0,5
2020-03-17,"Montenegro",2,0,0,2
2020-03-17,"Morocco",38,2,1,35
2020-03-17,"Namibia",2,0,0,2
2020-03-17,"Nepal",1,0,1,0
2020-03-17,"Netherlands",1708,43,2,1663
2020-03-17,"New Zealand",12,0,0,12
2020-03-17,"Nigeria",3,0,0,3
2020-03-17,"North Macedonia",26,0,1,25
2020-03-17,"Norway",1463,3,1,1459
2020-03-17,"Oman",24,0,9,15
2020-03-17,"Pakistan",236,0,2,234
2020-03-17,"Palestine",0,0,0,0
2020-03-17,"Panama",69,1,0,68
2020-03-17,"Paraguay",9,0,0,9
2020-03-17,"Peru",117,0,1,116
2020-03-17,"Philippines",187,12,5,170
2020-03-17,"Poland",238,5,13,220
2020-03-17,"Portugal",448,1,3,444
2020-03-17,"Puerto Rico",0,0,0,0
2020-03-17,"Qatar",439,0,4,435
2020-03-17,"Reunion",9,0,0,9
2020-03-17,"Romania",184,0,16,168
2020-03-17,"Russia",114,0,8,106
2020-03-17,"Rwanda",7,0,0,7
2020-03-17,"Saint Lucia",2,0,0,2
2020-03-17,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-17,"San Marino",109,7,4,98
2020-03-17,"Saudi Arabia",171,0,6,165
2020-03-17,"Senegal",26,0,2,24
2020-03-17,"Serbia",65,0,1,64
2020-03-17,"Seychelles",4,0,0,4
2020-03-17,"Singapore",266,0,114,152
2020-03-17,"Slovakia",72,0,0,72
2020-03-17,"Slovenia",275,1,0,274
2020-03-17,"Somalia",1,0,0,1
2020-03-17,"South Africa",62,0,0,62
2020-03-17,"South Korea",8320,81,1407,6832
2020-03-17,"Spain",11748,533,1028,10187
2020-03-17,"Sri Lanka",44,0,1,43
2020-03-17,"Sudan",1,1,0,0
2020-03-17,"Suriname",1,0,0,1
2020-03-17,"Sweden",1190,7,1,1182
2020-03-17,"Switzerland",2700,27,4,2669
2020-03-17,"Taiwan",77,1,22,54
2020-03-17,"Tanzania",1,0,0,1
2020-03-17,"Thailand",177,1,41,135
2020-03-17,"Togo",1,0,0,1
2020-03-17,"Trinidad and Tobago",5,0,0,5
2020-03-17,"Tunisia",24,0,0,24
2020-03-17,"Turkey",47,1,0,46
2020-03-17,"UK",1960,56,53,1851
2020-03-17,"Ukraine",14,2,0,12
2020-03-17,"United Arab Emirates",98,0,23,75
2020-03-17,"Uruguay",29,0,0,29
2020-03-17,"US",6421,108,17,6296
2020-03-17,"Uzbekistan",10,0,0,10
2020-03-17,"Venezuela",33,0,0,33
2020-03-17,"Vietnam",66,0,16,50
2020-03-18,"Afghanistan",22,0,1,21
2020-03-18,"Albania",59,2,0,57
2020-03-18,"Algeria",74,7,12,55
2020-03-18,"Andorra",39,0,1,38
2020-03-18,"Antigua and Barbuda",1,0,0,1
2020-03-18,"Argentina",79,2,3,74
2020-03-18,"Armenia",84,0,1,83
2020-03-18,"Aruba",4,0,0,4
2020-03-18,"Australia",568,6,23,539
2020-03-18,"Austria",1646,4,9,1633
2020-03-18,"Azerbaijan",28,1,6,21
2020-03-18,"Bahamas",1,0,0,1
2020-03-18,"Bahrain",256,1,88,167
2020-03-18,"Bangladesh",14,1,3,10
2020-03-18,"Barbados",2,0,0,2
2020-03-18,"Belarus",51,0,5,46
2020-03-18,"Belgium",1486,14,31,1441
2020-03-18,"Benin",2,0,0,2
2020-03-18,"Bhutan",1,0,0,1
2020-03-18,"Bolivia",12,0,0,12
2020-03-18,"Bosnia and Herzegovina",38,0,2,36
2020-03-18,"Brazil",372,3,2,367
2020-03-18,"Brunei",68,0,0,68
2020-03-18,"Bulgaria",92,2,0,90
2020-03-18,"Burkina Faso",20,1,0,19
2020-03-18,"Cambodia",35,0,1,34
2020-03-18,"Cameroon",10,0,0,10
2020-03-18,"Canada",657,8,9,640
2020-03-18,"Central African Republic",1,0,0,1
2020-03-18,"Chile",238,0,0,238
2020-03-18,"China",81102,3241,69755,8106
2020-03-18,"Colombia",93,0,1,92
2020-03-18,"Congo (Brazzaville)",1,0,0,1
2020-03-18,"Congo (Kinshasa)",4,0,0,4
2020-03-18,"Costa Rica",50,0,0,50
2020-03-18,"Croatia",81,0,4,77
2020-03-18,"Cuba",7,1,0,6
2020-03-18,"Cyprus",49,0,0,49
2020-03-18,"Czech Republic",464,0,3,461
2020-03-18,"Denmark",1115,4,1,1110
2020-03-18,"Djibouti",1,0,0,1
2020-03-18,"Dominican Republic",21,1,0,20
2020-03-18,"Ecuador",111,2,0,109
2020-03-18,"Egypt",196,6,32,158
2020-03-18,"Equatorial Guinea",4,0,0,4
2020-03-18,"Estonia",258,0,1,257
2020-03-18,"Eswatini",1,0,0,1
2020-03-18,"Ethiopia",6,0,0,6
2020-03-18,"Finland",336,0,10,326
2020-03-18,"France",9052,148,12,8892
2020-03-18,"French Guiana",11,0,0,11
2020-03-18,"Gabon",1,0,0,1
2020-03-18,"Gambia",1,0,0,1
2020-03-18,"Georgia",38,0,1,37
2020-03-18,"Germany",12327,28,105,12194
2020-03-18,"Ghana",7,0,0,7
2020-03-18,"Greece",418,5,8,405
2020-03-18,"Greenland",1,0,0,1
2020-03-18,"Guadeloupe",27,0,0,27
2020-03-18,"Guam",0,0,0,0
2020-03-18,"Guatemala",6,1,0,5
2020-03-18,"Guernsey",0,0,0,0
2020-03-18,"Guinea",1,0,0,1
2020-03-18,"Guyana",7,1,0,6
2020-03-18,"Holy See",1,0,0,1
2020-03-18,"Honduras",9,0,0,9
2020-03-18,"Hungary",58,1,2,55
2020-03-18,"Iceland",250,1,5,244
2020-03-18,"India",156,3,14,139
2020-03-18,"Indonesia",227,19,11,197
2020-03-18,"Iran",17361,1135,5389,10837
2020-03-18,"Iraq",164,12,43,109
2020-03-18,"Ireland",292,2,5,285
2020-03-18,"Israel",433,0,11,422
2020-03-18,"Italy",35713,2978,4025,28710
2020-03-18,"Ivory Coast",6,0,1,5
2020-03-18,"Jamaica",13,0,2,11
2020-03-18,"Japan",889,29,144,716
2020-03-18,"Jersey",0,0,0,0
2020-03-18,"Jordan",52,0,1,51
2020-03-18,"Kazakhstan",35,0,0,35
2020-03-18,"Kenya",3,0,0,3
2020-03-18,"Kosovo",2,0,0,2
2020-03-18,"Kuwait",142,0,15,127
2020-03-18,"Kyrgyzstan",3,0,0,3
2020-03-18,"Latvia",71,0,1,70
2020-03-18,"Lebanon",133,3,3,127
2020-03-18,"Liberia",2,0,0,2
2020-03-18,"Liechtenstein",28,0,0,28
2020-03-18,"Lithuania",27,0,1,26
2020-03-18,"Luxembourg",203,2,0,201
2020-03-18,"Malaysia",790,2,60,728
2020-03-18,"Maldives",13,0,0,13
2020-03-18,"Malta",38,0,2,36
2020-03-18,"Martinique",19,1,0,18
2020-03-18,"Mauritania",1,0,0,1
2020-03-18,"Mauritius",3,0,0,3
2020-03-18,"Mayotte",3,0,0,3
2020-03-18,"Mexico",93,0,4,89
2020-03-18,"Moldova",30,1,1,28
2020-03-18,"Monaco",7,0,0,7
2020-03-18,"Mongolia",6,0,0,6
2020-03-18,"Montenegro",1,0,0,1
2020-03-18,"Morocco",49,2,1,46
2020-03-18,"Namibia",2,0,0,2
2020-03-18,"Nepal",1,0,1,0
2020-03-18,"Netherlands",2056,58,2,1996
2020-03-18,"New Zealand",20,0,0,20
2020-03-18,"Nigeria",8,0,1,7
2020-03-18,"North Macedonia",35,0,1,34
2020-03-18,"Norway",1550,6,1,1543
2020-03-18,"Oman",39,0,12,27
2020-03-18,"Pakistan",299,0,2,297
2020-03-18,"Panama",86,1,0,85
2020-03-18,"Paraguay",11,0,0,11
2020-03-18,"Peru",145,0,1,144
2020-03-18,"Philippines",202,19,5,178
2020-03-18,"Poland",251,5,13,233
2020-03-18,"Portugal",448,2,3,443
2020-03-18,"Puerto Rico",0,0,0,0
2020-03-18,"Qatar",452,0,4,448
2020-03-18,"Reunion",12,0,0,12
2020-03-18,"Romania",260,0,19,241
2020-03-18,"Russia",147,0,8,139
2020-03-18,"Rwanda",8,0,0,8
2020-03-18,"Saint Lucia",2,0,0,2
2020-03-18,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-18,"San Marino",119,11,4,104
2020-03-18,"Saudi Arabia",171,0,6,165
2020-03-18,"Senegal",31,0,2,29
2020-03-18,"Serbia",83,0,1,82
2020-03-18,"Seychelles",4,0,0,4
2020-03-18,"Singapore",313,0,114,199
2020-03-18,"Slovakia",105,1,0,104
2020-03-18,"Slovenia",275,1,0,274
2020-03-18,"Somalia",1,0,0,1
2020-03-18,"South Africa",116,0,0,116
2020-03-18,"South Korea",8413,84,1540,6789
2020-03-18,"Spain",13910,623,1081,12206
2020-03-18,"Sri Lanka",51,0,1,50
2020-03-18,"Sudan",2,1,0,1
2020-03-18,"Suriname",1,0,0,1
2020-03-18,"Sweden",1279,10,1,1268
2020-03-18,"Switzerland",3028,28,15,2985
2020-03-18,"Taiwan",100,1,22,77
2020-03-18,"Tanzania",3,0,0,3
2020-03-18,"Thailand",212,1,42,169
2020-03-18,"Togo",1,0,0,1
2020-03-18,"Trinidad and Tobago",7,0,0,7
2020-03-18,"Tunisia",29,0,0,29
2020-03-18,"Turkey",98,1,0,97
2020-03-18,"UK",2642,72,67,2503
2020-03-18,"Ukraine",14,2,0,12
2020-03-18,"United Arab Emirates",113,0,26,87
2020-03-18,"Uruguay",50,0,0,50
2020-03-18,"US",7786,118,106,7562
2020-03-18,"Uzbekistan",15,0,0,15
2020-03-18,"Venezuela",36,0,0,36
2020-03-18,"Vietnam",75,0,16,59
2020-03-18,"Zambia",2,0,0,2
2020-03-19,"Afghanistan",22,0,1,21
2020-03-19,"Albania",64,2,0,62
2020-03-19,"Algeria",87,9,32,46
2020-03-19,"Andorra",53,0,1,52
2020-03-19,"Antigua and Barbuda",1,0,0,1
2020-03-19,"Argentina",97,3,3,91
2020-03-19,"Armenia",115,0,1,114
2020-03-19,"Aruba",4,0,0,4
2020-03-19,"Australia",681,6,26,649
2020-03-19,"Austria",2013,6,9,1998
2020-03-19,"Azerbaijan",44,1,6,37
2020-03-19,"Bahamas",3,0,0,3
2020-03-19,"Bahrain",278,1,100,177
2020-03-19,"Bangladesh",17,1,3,13
2020-03-19,"Barbados",5,0,0,5
2020-03-19,"Belarus",51,0,5,46
2020-03-19,"Belgium",1795,21,31,1743
2020-03-19,"Benin",2,0,0,2
2020-03-19,"Bhutan",1,0,0,1
2020-03-19,"Bolivia",12,0,0,12
2020-03-19,"Bosnia and Herzegovina",63,0,2,61
2020-03-19,"Brazil",621,6,2,613
2020-03-19,"Brunei",75,0,0,75
2020-03-19,"Bulgaria",94,3,0,91
2020-03-19,"Burkina Faso",33,1,0,32
2020-03-19,"Cambodia",37,0,1,36
2020-03-19,"Cameroon",13,0,0,13
2020-03-19,"Canada",800,9,9,782
2020-03-19,"Central African Republic",1,0,0,1
2020-03-19,"Chad",1,0,0,1
2020-03-19,"Chile",238,0,0,238
2020-03-19,"China",81156,3249,70535,7372
2020-03-19,"Colombia",102,0,1,101
2020-03-19,"Congo (Brazzaville)",3,0,0,3
2020-03-19,"Congo (Kinshasa)",14,0,0,14
2020-03-19,"Costa Rica",69,1,0,68
2020-03-19,"Croatia",105,1,5,99
2020-03-19,"Cuba",11,1,0,10
2020-03-19,"Cyprus",67,0,0,67
2020-03-19,"Czech Republic",694,0,3,691
2020-03-19,"Denmark",1225,6,1,1218
2020-03-19,"Djibouti",1,0,0,1
2020-03-19,"Dominican Republic",34,2,0,32
2020-03-19,"Ecuador",199,3,0,196
2020-03-19,"Egypt",256,6,32,218
2020-03-19,"El Salvador",1,0,0,1
2020-03-19,"Equatorial Guinea",6,0,0,6
2020-03-19,"Estonia",267,0,1,266
2020-03-19,"Eswatini",1,0,0,1
2020-03-19,"Ethiopia",6,0,0,6
2020-03-19,"Fiji",1,0,0,1
2020-03-19,"Finland",400,0,10,390
2020-03-19,"France",10886,243,12,10631
2020-03-19,"French Guiana",11,0,0,11
2020-03-19,"Gabon",1,0,0,1
2020-03-19,"Gambia",1,0,0,1
2020-03-19,"Georgia",40,0,1,39
2020-03-19,"Germany",15320,44,113,15163
2020-03-19,"Ghana",11,0,0,11
2020-03-19,"Greece",418,6,8,404
2020-03-19,"Greenland",0,0,0,0
2020-03-19,"Guadeloupe",33,0,0,33
2020-03-19,"Guam",0,0,0,0
2020-03-19,"Guatemala",9,1,0,8
2020-03-19,"Guernsey",0,0,0,0
2020-03-19,"Guinea",1,0,0,1
2020-03-19,"Guyana",7,1,0,6
2020-03-19,"Holy See",1,0,0,1
2020-03-19,"Honduras",12,0,0,12
2020-03-19,"Hungary",73,1,2,70
2020-03-19,"Iceland",330,1,5,324
2020-03-19,"India",194,4,15,175
2020-03-19,"Indonesia",311,25,11,275
2020-03-19,"Iran",18407,1284,5710,11413
2020-03-19,"Iraq",192,13,43,136
2020-03-19,"Ireland",557,3,5,549
2020-03-19,"Israel",677,0,11,666
2020-03-19,"Italy",41035,3405,4440,33190
2020-03-19,"Ivory Coast",9,0,1,8
2020-03-19,"Jamaica",15,1,2,12
2020-03-19,"Japan",924,29,150,745
2020-03-19,"Jersey",0,0,0,0
2020-03-19,"Jordan",69,0,1,68
2020-03-19,"Kazakhstan",44,0,0,44
2020-03-19,"Kenya",7,0,0,7
2020-03-19,"Kosovo",2,0,0,2
2020-03-19,"Kuwait",148,0,18,130
2020-03-19,"Kyrgyzstan",3,0,0,3
2020-03-19,"Latvia",86,0,1,85
2020-03-19,"Lebanon",157,4,4,149
2020-03-19,"Liberia",2,0,0,2
2020-03-19,"Liechtenstein",28,0,0,28
2020-03-19,"Lithuania",36,0,1,35
2020-03-19,"Luxembourg",335,4,0,331
2020-03-19,"Malaysia",900,2,75,823
2020-03-19,"Maldives",13,0,0,13
2020-03-19,"Malta",53,0,2,51
2020-03-19,"Martinique",23,1,0,22
2020-03-19,"Mauritania",2,0,0,2
2020-03-19,"Mauritius",3,0,0,3
2020-03-19,"Mayotte",3,0,0,3
2020-03-19,"Mexico",118,1,4,113
2020-03-19,"Moldova",49,1,1,47
2020-03-19,"Monaco",7,0,0,7
2020-03-19,"Mongolia",6,0,0,6
2020-03-19,"Montenegro",3,0,0,3
2020-03-19,"Morocco",63,2,1,60
2020-03-19,"Namibia",3,0,0,3
2020-03-19,"Nepal",1,0,1,0
2020-03-19,"Netherlands",2465,77,2,2386
2020-03-19,"New Zealand",28,0,0,28
2020-03-19,"Nicaragua",1,0,0,1
2020-03-19,"Nigeria",8,0,1,7
2020-03-19,"North Macedonia",48,0,1,47
2020-03-19,"Norway",1746,7,1,1738
2020-03-19,"Oman",48,0,12,36
2020-03-19,"Pakistan",454,2,13,439
2020-03-19,"Panama",109,1,0,108
2020-03-19,"Paraguay",11,0,0,11
2020-03-19,"Peru",234,0,1,233
2020-03-19,"Philippines",217,17,8,192
2020-03-19,"Poland",355,5,1,349
2020-03-19,"Portugal",785,3,3,779
2020-03-19,"Puerto Rico",0,0,0,0
2020-03-19,"Qatar",460,0,4,456
2020-03-19,"Reunion",14,0,0,14
2020-03-19,"Romania",277,0,25,252
2020-03-19,"Russia",199,1,9,189
2020-03-19,"Rwanda",8,0,0,8
2020-03-19,"Saint Lucia",2,0,0,2
2020-03-19,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-19,"San Marino",119,11,4,104
2020-03-19,"Saudi Arabia",274,0,6,268
2020-03-19,"Senegal",31,0,2,29
2020-03-19,"Serbia",103,0,1,102
2020-03-19,"Seychelles",6,0,0,6
2020-03-19,"Singapore",345,0,114,231
2020-03-19,"Slovakia",123,1,0,122
2020-03-19,"Slovenia",286,1,0,285
2020-03-19,"Somalia",1,0,0,1
2020-03-19,"South Africa",150,0,0,150
2020-03-19,"South Korea",8565,91,1540,6934
2020-03-19,"Spain",17963,830,1107,16026
2020-03-19,"Sri Lanka",60,0,3,57
2020-03-19,"Sudan",2,1,0,1
2020-03-19,"Suriname",1,0,0,1
2020-03-19,"Sweden",1439,11,16,1412
2020-03-19,"Switzerland",4075,41,15,4019
2020-03-19,"Taiwan",108,1,26,81
2020-03-19,"Tanzania",6,0,0,6
2020-03-19,"Thailand",272,1,42,229
2020-03-19,"Togo",1,0,0,1
2020-03-19,"Trinidad and Tobago",9,0,0,9
2020-03-19,"Tunisia",39,1,0,38
2020-03-19,"Turkey",192,3,0,189
2020-03-19,"UK",2716,138,67,2511
2020-03-19,"Ukraine",16,2,0,14
2020-03-19,"United Arab Emirates",140,0,31,109
2020-03-19,"Uruguay",79,0,0,79
2020-03-19,"US",13680,200,108,13372
2020-03-19,"Uzbekistan",23,0,0,23
2020-03-19,"Venezuela",42,0,0,42
2020-03-19,"Vietnam",85,0,16,69
2020-03-19,"Zambia",2,0,0,2
2020-03-20,"Afghanistan",24,0,1,23
2020-03-20,"Albania",70,2,0,68
2020-03-20,"Algeria",90,11,32,47
2020-03-20,"Andorra",75,0,1,74
